,,ANA_IN<60>,9.8062,,ANA_IN<60>_1,10.6153,,ANA_IN<60>_2,10.0711
,,ANA_IN<61>,20.1014,,ANA_IN<61>_1,19.1071,,ANA_IN<61>_2,19.1783
,,ANA_IN<62>,29.9121,,ANA_IN<62>_1,31.1983,,ANA_IN<62>_2,30.0301
,,ANA_IN<64>,43.2077,,ANA_IN<64>_1,51.9689,,ANA_IN<64>_2,51.7025
,,ANA_IN<65>,62.378,,ANA_IN<65>_1,58.3475,,ANA_IN<65>_2,57.403
,,ANA_IN<66>,58.7508,,ANA_IN<66>_1,54.0536,,ANA_IN<66>_2,53.9493
,,ANA_IN<67>,67.256,,ANA_IN<67>_1,73.5717,,ANA_IN<67>_2,71.5918
,,ANA_IN<68>,42.1789,,ANA_IN<68>_1,46.1395,,ANA_IN<68>_2,43.2504
,,ANA_IN<69>,28.1895,,ANA_IN<69>_1,27.9891,,ANA_IN<69>_2,27.7838
,,ANA_IN<70>,37.6155,,ANA_IN<70>_1,38.1159,,ANA_IN<70>_2,37.569
,,ANA_IN<71>,40.362,,ANA_IN<71>_1,40.2098,,ANA_IN<71>_2,46.3533
